month,Species,NumMosquitos,Sunset,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Station,WnvPresent
7,CULEX RESTUANS,3,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX PIPIENS/RESTUANS,45,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX RESTUANS,13,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX PIPIENS/RESTUANS,31,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX RESTUANS,2,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX PIPIENS,1,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX PIPIENS/RESTUANS,21,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX PIPIENS/RESTUANS,2,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX RESTUANS,2,1930,1507,85.0,63.0,74.0,2.0,54.0,63.0,9.0,0.0,29.2,29.84,4.2,30.0,5.5,2,0
7,CULEX PIPIENS/RESTUANS,10,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS/RESTUANS,10,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS/RESTUANS,11,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS/RESTUANS,3,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS/RESTUANS,50,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS/RESTUANS,9,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS/RESTUANS,3,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX RESTUANS,2,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX RESTUANS,14,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX RESTUANS,11,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX RESTUANS,4,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX RESTUANS,50,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX RESTUANS,7,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS,4,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS/RESTUANS,10,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX RESTUANS,10,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS,4,1930,1507,86.0,60.0,73.0,1.0,54.0,62.0,8.0,0.0,29.14,29.86,7.5,31.0,7.8,1,0
7,CULEX PIPIENS/RESTUANS,46,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,50,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,14,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,3,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,10,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,7,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,2,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,29,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,3,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,14,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,37,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,4,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,30,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,7,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,3,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,31,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,25,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,2,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,2,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,31,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,26,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,6,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,6,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,14,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,50,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,50,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,10,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,2,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,36,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,17,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,47,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,50,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,50,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,2,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,42,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,2,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,3,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,16,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,2,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,18,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,15,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,5,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,27,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX RESTUANS,5,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS,1,1929,1504,82.0,63.0,73.0,0.0,64.0,67.0,8.0,0.08,29.34,30.06,4.4,21.0,4.9,1,0
7,CULEX PIPIENS/RESTUANS,9,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,9,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX SALINARIUS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,26,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,11,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,3,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,6,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,9,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX SALINARIUS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,3,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,10,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,18,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX SALINARIUS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,50,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,17,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,31,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,23,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,37,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,50,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,44,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,19,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,35,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,7,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,3,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,47,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,3,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,5,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,5,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,6,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,20,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,21,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,47,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,3,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,5,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,10,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,11,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,14,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,3,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,3,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,7,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,2,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX SALINARIUS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,3,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,17,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,6,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,4,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS,1,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,17,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX PIPIENS/RESTUANS,47,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
7,CULEX RESTUANS,27,1929,1504,84.0,67.0,76.0,3.0,65.0,68.0,11.0,0.12,29.41,30.04,3.6,21.0,4.6,2,0
